board,mark,label,move_num
000000000000000000000000000001021000201120,2,L,591
000000000000000000000000020001021000201120,1,W,592
000000000000000000000010020001021000201120,2,L,593
000000000000000200000010020001021000201120,1,W,594
000000000000000200100010020001021000201120,2,L,595
000000000000000200100010020001021200201120,1,W,596
000000000000000200100010021001021200201120,2,L,597
000000000000000200120010021001021200201120,1,W,598
000000000000000200120010021001021200211120,2,L,599
000000000000000200120010021001021200211122,1,W,600
000000000000000200120010021001021210211122,2,L,601
000000000002000200120010021001021210211122,1,W,602
000000000002000200120010021101021210211122,2,L,603
000000000002000200120010021101221210211122,1,W,604
000000000000000000000000000000000000000000,1,W,605
000000000000000000000000000000000000001000,2,L,606
000000000000000000000000000000000000201000,1,W,607
000000000000000000000000000000000000201100,2,L,608
000000000000000000000000000000000000201120,1,W,609
000000000000000000000000000000001000201120,2,L,610
000000000000000000000000000000021000201120,1,W,611
000000000000000000000000010000021000201120,2,L,612
000000000000000000000000210000021000201120,1,W,613
000000000000000000000000000000000000000000,1,D,614
000000000000000000000000000000000000001000,2,D,615
000000000000000000000000000000000000201000,1,D,616
000000000000000000000000000000000000201100,2,D,617
000000000000000000000000000000000000201120,1,D,618
000000000000000000000000000000001000201120,2,D,619
000000000000000000000000000000021000201120,1,D,620
000000000000000000000000010000021000201120,2,D,621
000000000000000000200000010000021000201120,1,D,622
000000000000000000200000010000021100201120,2,D,623
000000000000000000200000012000021100201120,1,D,624
000000000000000000200000012000021100201121,2,D,625
000000000000000000200000012000021120201121,1,D,626
000000000000000000210000012000021120201121,2,D,627
000000000000000000210000012002021120201121,1,D,628
000000000000000000210000012102021120201121,2,D,629
000000000000000000210020012102021120201121,1,D,630
000000000000000100210020012102021120201121,2,D,631
000000000002000100210020012102021120201121,1,D,632
000000000002000100210020012102021121201121,2,D,633
000000000002000100210020012122021121201121,1,D,634
000000000002100100210020012122021121201121,2,D,635
000000000002100100212020012122021121201121,1,D,636
000000000002100100212120012122021121201121,2,D,637
000000002002100100212120012122021121201121,1,D,638
000010002002100100212120012122021121201121,2,D,639
000010002002120100212120012122021121201121,1,D,640
010010002002120100212120012122021121201121,2,D,641
010010202002120100212120012122021121201121,1,D,642
010011202002120100212120012122021121201121,2,D,643
010011202002122100212120012122021121201121,1,D,644
010011212002122100212120012122021121201121,2,D,645
210011212002122100212120012122021121201121,1,D,646
210011212002122100212120112122021121201121,2,D,647
210011212002122102212120112122021121201121,1,D,648
210011212012122102212120112122021121201121,2,D,649
210211212012122102212120112122021121201121,1,D,650
210211212012122102212120112122021121211121,2,D,651
210211212012122102212120112122221121211121,1,D,652
210211212012122102212121112122221121211121,2,D,653
210211212012122122212121112122221121211121,1,D,654
210211212112122122212121112122221121211121,2,D,655
000000000000000000000000000000000000000000,1,W,656
000000000000000000000000000000000000001000,2,L,657
000000000000000000000000000000000000201000,1,W,658
000000000000000000000000000000000000211000,2,L,659
000000000000000000000000000000020000211000,1,W,660
000000000000000000000000000000120000211000,2,L,661
000000000000000000000002000000120000211000,1,W,662
000000000000000000000002000000120000211100,2,L,663
